Airline,Source,Destination,Duration,Total stops,Price,Date
American Airlines,NYC,PAR,16h 30m ,1 stop ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,17h 25m ,1 stop ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,18h 15m ,1 stop ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,18h 55m ,1 stop ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,19h 40m ,1 stop ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,20h 15m ,1 stop ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,20h 50m ,1 stop ,"1,863 SAR ",22-04-2022
Delta,NYC,PAR,11h 20m ,1 stop ,"1,866 SAR ",22-04-2022
Delta,NYC,PAR,13h 10m ,1 stop ,"1,866 SAR ",22-04-2022
Delta,NYC,PAR,13h 45m ,1 stop ,"1,866 SAR ",22-04-2022
Delta,NYC,PAR,14h 10m ,1 stop ,"1,866 SAR ",22-04-2022
Virgin Atlantic,NYC,PAR,11h 25m ,1 stop ,"1,878 SAR ",22-04-2022
Virgin Atlantic,NYC,PAR,12h 05m ,1 stop ,"1,878 SAR ",22-04-2022
Virgin Atlantic,NYC,PAR,13h 10m ,1 stop ,"1,878 SAR ",22-04-2022
Virgin Atlantic,NYC,PAR,13h 35m ,1 stop ,"1,878 SAR ",22-04-2022
Virgin Atlantic,NYC,PAR,14h 10m ,1 stop ,"1,878 SAR ",22-04-2022
Virgin Atlantic,NYC,PAR,14h 55m ,1 stop ,"1,878 SAR ",22-04-2022
Virgin Atlantic,NYC,PAR,18h 30m ,1 stop ,"1,878 SAR ",22-04-2022
KLM,NYC,PAR,11h 25m ,1 stop ,"1,888 SAR ",22-04-2022
Austrian Airlines,NYC,PAR,15h 20m ,1 stop ,"1,893 SAR ",22-04-2022
Austrian Airlines,NYC,PAR,15h 25m ,1 stop ,"1,893 SAR ",22-04-2022
Austrian Airlines,NYC,PAR,19h 40m ,1 stop ,"1,893 SAR ",22-04-2022
Austrian Airlines,NYC,PAR,19h 45m ,1 stop ,"1,893 SAR ",22-04-2022
"Brussels Airlines, TAP AIR PORTUGAL",NYC,PAR,13h 20m ,1 stop ,"1,912 SAR ",22-04-2022
Lufthansa,NYC,PAR,11h 40m ,1 stop ,"1,914 SAR ",22-04-2022
Lufthansa,NYC,PAR,13h 45m ,1 stop ,"1,921 SAR ",22-04-2022
Lufthansa,NYC,PAR,17h 30m ,1 stop ,"1,921 SAR ",22-04-2022
Air Canada,NYC,PAR,13h 04m ,1 stop ,"1,936 SAR ",22-04-2022
Iberia,NYC,PAR,14h 35m ,1 stop ,"1,936 SAR ",22-04-2022
Iberia,NYC,PAR,15h 35m ,1 stop ,"1,936 SAR ",22-04-2022
American Airlines,NYC,PAR,16h 05m ,1 stop ,"1,936 SAR ",22-04-2022
American Airlines,NYC,PAR,17h 05m ,1 stop ,"1,936 SAR ",22-04-2022
American Airlines,NYC,PAR,20h 35m ,1 stop ,"1,936 SAR ",22-04-2022
"American Airlines, Finnair",NYC,PAR,11h 35m ,1 stop ,"1,953 SAR ",22-04-2022
"American Airlines, Finnair",NYC,PAR,13h 35m ,1 stop ,"1,953 SAR ",22-04-2022
"American Airlines, Finnair",NYC,PAR,13h 41m ,1 stop ,"1,953 SAR ",22-04-2022
"American Airlines, Finnair",NYC,PAR,14h 35m ,1 stop ,"1,953 SAR ",22-04-2022
"American Airlines, Finnair",NYC,PAR,14h 55m ,1 stop ,"1,953 SAR ",22-04-2022
Air Canada,NYC,PAR,11h 10m ,1 stop ,"1,958 SAR ",22-04-2022
Air Canada,NYC,PAR,12h 20m ,1 stop ,"1,958 SAR ",22-04-2022
Air Canada,NYC,PAR,13h 15m ,1 stop ,"1,958 SAR ",22-04-2022
British Airways,NYC,PAR,12h 04m ,1 stop ,"1,961 SAR ",22-04-2022
"American Airlines, Finnair",NYC,PAR,14h 04m ,1 stop ,"2,006 SAR ",22-04-2022
"American Airlines, Finnair",NYC,PAR,14h 10m ,1 stop ,"2,006 SAR ",22-04-2022
Finnair,NYC,PAR,13h 15m ,1 stop ,"2,066 SAR ",22-04-2022
Finnair,NYC,PAR,17h 05m ,1 stop ,"2,066 SAR ",22-04-2022
Air France,NYC,PAR,12h 10m ,1 stop ,"2,105 SAR ",22-04-2022
Air France,NYC,PAR,11h 50m ,1 stop ,"2,115 SAR ",22-04-2022
"American Airlines, Finnair",NYC,PAR,13h 59m ,1 stop ,"2,141 SAR ",22-04-2022
"American Airlines, Finnair",NYC,PAR,14h 20m ,1 stop ,"2,141 SAR ",22-04-2022
Lufthansa,NYC,PAR,19h 00m ,1 stop ,"2,143 SAR ",22-04-2022
Delta,NYC,PAR,11h 25m ,1 stop ,"2,147 SAR ",22-04-2022
Delta,NYC,PAR,12h 25m ,1 stop ,"2,147 SAR ",22-04-2022
"American Airlines, Finnair",NYC,PAR,13h 54m ,1 stop ,"2,201 SAR ",22-04-2022
Icelandair,NYC,PAR,10h 35m ,1 stop ,"2,277 SAR ",22-04-2022
Turkish Airlines,NYC,PAR,15h 50m ,1 stop ,"2,471 SAR ",22-04-2022
Turkish Airlines,NYC,PAR,15h 50m ,1 stop ,"2,471 SAR ",22-04-2022
Turkish Airlines,NYC,PAR,15h 55m ,1 stop ,"2,471 SAR ",22-04-2022
Turkish Airlines,NYC,PAR,17h 10m ,1 stop ,"2,471 SAR ",22-04-2022
Turkish Airlines,NYC,PAR,17h 50m ,1 stop ,"2,471 SAR ",22-04-2022
Turkish Airlines,NYC,PAR,20h 20m ,1 stop ,"2,471 SAR ",22-04-2022
Delta,NYC,PAR,10h 16m ,1 stop ,"2,486 SAR ",22-04-2022
Delta,NYC,PAR,11h 30m ,1 stop ,"2,486 SAR ",22-04-2022
Delta,NYC,PAR,13h 10m ,1 stop ,"2,486 SAR ",22-04-2022
Iberia,NYC,PAR,13h 41m ,1 stop ,"2,488 SAR ",22-04-2022
"American Airlines, Finnair",NYC,PAR,14h 25m ,1 stop ,"2,505 SAR ",22-04-2022
KLM,NYC,PAR,13h 55m ,1 stop ,"2,509 SAR ",22-04-2022
Icelandair,NYC,PAR,10h 40m ,1 stop ,"2,658 SAR ",22-04-2022
SWISS,NYC,PAR,13h 10m ,1 stop ,"2,684 SAR ",22-04-2022
SWISS,NYC,PAR,18h 00m ,1 stop ,"2,684 SAR ",22-04-2022
Delta,NYC,PAR,11h 20m ,1 stop ,"2,767 SAR ",22-04-2022
Delta,NYC,PAR,11h 40m ,1 stop ,"2,767 SAR ",22-04-2022
Aer Lingus,NYC,PAR,9h 35m ,1 stop ,"2,826 SAR ",22-04-2022
Aer Lingus,NYC,PAR,10h 10m ,1 stop ,"2,826 SAR ",22-04-2022
Aer Lingus,NYC,PAR,10h 10m ,1 stop ,"2,826 SAR ",22-04-2022
Aer Lingus,NYC,PAR,13h 20m ,1 stop ,"2,826 SAR ",22-04-2022
Aer Lingus,NYC,PAR,13h 25m ,1 stop ,"2,826 SAR ",22-04-2022
Aer Lingus,NYC,PAR,13h 20m ,1 stop ,"2,850 SAR ",22-04-2022
Aer Lingus,NYC,PAR,17h 10m ,1 stop ,"2,850 SAR ",22-04-2022
Aer Lingus,NYC,PAR,17h 10m ,1 stop ,"2,850 SAR ",22-04-2022
Aer Lingus,NYC,PAR,18h 20m ,1 stop ,"2,850 SAR ",22-04-2022
United Airlines,NYC,PAR,13h 30m ,1 stop ,"2,948 SAR ",22-04-2022
United Airlines,NYC,PAR,16h 30m ,1 stop ,"2,948 SAR ",22-04-2022
Iberia,NYC,PAR,17h 01m ,1 stop ,"3,104 SAR ",22-04-2022
Turkish Airlines,NYC,PAR,14h 40m ,1 stop ,"3,180 SAR ",22-04-2022
Delta,NYC,PAR,10h 51m ,1 stop ,"3,329 SAR ",22-04-2022
Delta,NYC,PAR,11h 10m ,1 stop ,"3,329 SAR ",22-04-2022
Delta,NYC,PAR,11h 30m ,1 stop ,"3,865 SAR ",22-04-2022
"British Airways, Iberia Express",NYC,PAR,19h 35m ,2 stops ,"1,137 SAR ",22-04-2022
"British Airways, Iberia Express",NYC,PAR,16h 40m ,2 stops ,"1,152 SAR ",22-04-2022
"British Airways, easyJet",NYC,PAR,13h 00m ,1 stop ,"1,403 SAR ",22-04-2022
"TAP AIR PORTUGAL, easyJet",NYC,PAR,14h 40m ,2 stops ,"1,480 SAR ",22-04-2022
"TAP AIR PORTUGAL, easyJet",NYC,PAR,16h 50m ,2 stops ,"1,480 SAR ",22-04-2022
"TAP AIR PORTUGAL, easyJet",NYC,PAR,17h 30m ,2 stops ,"1,480 SAR ",22-04-2022
"TAP AIR PORTUGAL, easyJet",NYC,PAR,20h 00m ,2 stops ,"1,480 SAR ",22-04-2022
"British Airways, Air France",NYC,PAR,16h 25m ,2 stops ,"1,514 SAR ",22-04-2022
"British Airways, Iberia Express",NYC,PAR,18h 05m ,2 stops ,"1,517 SAR ",22-04-2022
"TAP AIR PORTUGAL, British Airways",NYC,PAR,17h 25m ,2 stops ,"1,539 SAR ",22-04-2022
"TAP AIR PORTUGAL, Air France",NYC,PAR,17h 00m ,2 stops ,"1,567 SAR ",22-04-2022
"TAP AIR PORTUGAL, easyJet",NYC,PAR,15h 40m ,2 stops ,"1,625 SAR ",22-04-2022
Multiple Airlines,NYC,PAR,17h 00m ,2 stops ,"1,659 SAR ",22-04-2022
United Airlines,NYC,PAR,12h 55m ,1 stop ,"1,782 SAR ",22-04-2022
United Airlines,NYC,PAR,12h 59m ,2 stops ,"1,782 SAR ",22-04-2022
United Airlines,NYC,PAR,13h 13m ,2 stops ,"1,782 SAR ",22-04-2022
United Airlines,NYC,PAR,13h 55m ,1 stop ,"1,782 SAR ",22-04-2022
American Airlines,NYC,PAR,14h 40m ,2 stops ,"1,782 SAR ",22-04-2022
United Airlines,NYC,PAR,14h 45m ,2 stops ,"1,782 SAR ",22-04-2022
United Airlines,NYC,PAR,14h 55m ,2 stops ,"1,782 SAR ",22-04-2022
United Airlines,NYC,PAR,15h 45m ,2 stops ,"1,782 SAR ",22-04-2022
United Airlines,NYC,PAR,15h 55m ,1 stop ,"1,782 SAR ",22-04-2022
United Airlines,NYC,PAR,15h 55m ,2 stops ,"1,782 SAR ",22-04-2022
United Airlines,NYC,PAR,17h 55m ,1 stop ,"1,782 SAR ",22-04-2022
United Airlines,NYC,PAR,18h 45m ,2 stops ,"1,782 SAR ",22-04-2022
United Airlines,NYC,PAR,19h 45m ,2 stops ,"1,782 SAR ",22-04-2022
United Airlines,NYC,PAR,19h 45m ,2 stops ,"1,782 SAR ",22-04-2022
United Airlines,NYC,PAR,14h 30m ,2 stops ,"1,803 SAR ",22-04-2022
United Airlines,NYC,PAR,15h 30m ,2 stops ,"1,803 SAR ",22-04-2022
United Airlines,NYC,PAR,16h 06m ,2 stops ,"1,803 SAR ",22-04-2022
United Airlines,NYC,PAR,16h 17m ,2 stops ,"1,803 SAR ",22-04-2022
United Airlines,NYC,PAR,16h 20m ,2 stops ,"1,803 SAR ",22-04-2022
United Airlines,NYC,PAR,16h 30m ,2 stops ,"1,803 SAR ",22-04-2022
United Airlines,NYC,PAR,17h 30m ,2 stops ,"1,803 SAR ",22-04-2022
United Airlines,NYC,PAR,18h 30m ,2 stops ,"1,803 SAR ",22-04-2022
United Airlines,NYC,PAR,18h 30m ,2 stops ,"1,803 SAR ",22-04-2022
"Finnair, KLM",NYC,PAR,15h 15m ,2 stops ,"1,812 SAR ",22-04-2022
American Airlines,NYC,PAR,14h 50m ,2 stops ,"1,835 SAR ",22-04-2022
American Airlines,NYC,PAR,15h 50m ,2 stops ,"1,835 SAR ",22-04-2022
American Airlines,NYC,PAR,16h 50m ,2 stops ,"1,835 SAR ",22-04-2022
American Airlines,NYC,PAR,17h 00m ,2 stops ,"1,835 SAR ",22-04-2022
American Airlines,NYC,PAR,17h 50m ,2 stops ,"1,835 SAR ",22-04-2022
American Airlines,NYC,PAR,18h 00m ,2 stops ,"1,835 SAR ",22-04-2022
American Airlines,NYC,PAR,19h 00m ,2 stops ,"1,835 SAR ",22-04-2022
United Airlines,NYC,PAR,14h 40m ,2 stops ,"1,851 SAR ",22-04-2022
American Airlines,NYC,PAR,12h 20m ,2 stops ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,13h 20m ,2 stops ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,13h 20m ,2 stops ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,14h 07m ,2 stops ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,14h 20m ,2 stops ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,14h 20m ,2 stops ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,14h 45m ,2 stops ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,15h 28m ,2 stops ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,15h 28m ,2 stops ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,16h 20m ,2 stops ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,16h 20m ,2 stops ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,16h 31m ,2 stops ,"1,863 SAR ",22-04-2022
American Airlines,NYC,PAR,16h 51m ,2 stops ,"1,863 SAR ",22-04-2022
TAP AIR PORTUGAL,NYC,PAR,14h 25m ,2 stops ,"1,881 SAR ",22-04-2022
TAP AIR PORTUGAL,NYC,PAR,15h 10m ,2 stops ,"1,881 SAR ",22-04-2022
TAP AIR PORTUGAL,NYC,PAR,17h 05m ,2 stops ,"1,881 SAR ",22-04-2022
TAP AIR PORTUGAL,NYC,PAR,17h 05m ,2 stops ,"1,881 SAR ",22-04-2022
TAP AIR PORTUGAL,NYC,PAR,17h 10m ,2 stops ,"1,881 SAR ",22-04-2022
"United Airlines, SWISS",NYC,PAR,13h 45m ,2 stops ,"1,911 SAR ",22-04-2022
"United Airlines, Lufthansa",NYC,PAR,13h 35m ,2 stops ,"1,915 SAR ",22-04-2022
Air Canada,NYC,PAR,12h 05m ,2 stops ,"1,916 SAR ",22-04-2022
Air Canada,NYC,PAR,13h 30m ,2 stops ,"1,916 SAR ",22-04-2022
Air Canada,NYC,PAR,13h 30m ,2 stops ,"1,916 SAR ",22-04-2022
Air Canada,NYC,PAR,13h 35m ,2 stops ,"1,916 SAR ",22-04-2022
SWISS,NYC,PAR,20h 40m ,2 stops ,"1,918 SAR ",22-04-2022
"United Airlines, SWISS",NYC,PAR,13h 50m ,2 stops ,"1,928 SAR ",22-04-2022
"TAP AIR PORTUGAL, Vueling",NYC,PAR,15h 00m ,2 stops ,"1,941 SAR ",22-04-2022
SWISS,NYC,PAR,12h 25m ,2 stops ,"1,943 SAR ",22-04-2022
SWISS,NYC,PAR,17h 15m ,2 stops ,"1,943 SAR ",22-04-2022
SWISS,NYC,PAR,17h 15m ,2 stops ,"1,943 SAR ",22-04-2022
SWISS,NYC,PAR,17h 15m ,2 stops ,"1,943 SAR ",22-04-2022
SWISS,NYC,PAR,20h 40m ,2 stops ,"1,943 SAR ",22-04-2022
SWISS,NYC,PAR,20h 40m ,2 stops ,"1,943 SAR ",22-04-2022
SWISS,NYC,PAR,20h 40m ,2 stops ,"1,943 SAR ",22-04-2022
SWISS,NYC,PAR,20h 40m ,2 stops ,"1,943 SAR ",22-04-2022
SWISS,NYC,PAR,20h 40m ,2 stops ,"1,943 SAR ",22-04-2022
"United Airlines, Lufthansa",NYC,PAR,14h 35m ,2 stops ,"1,990 SAR ",22-04-2022
"United Airlines, Lufthansa",NYC,PAR,14h 35m ,2 stops ,"1,990 SAR ",22-04-2022
American Airlines,NYC,PAR,16h 30m ,2 stops ,"2,070 SAR ",22-04-2022
Air Canada,NYC,PAR,13h 35m ,2 stops ,"2,078 SAR ",22-04-2022
Air Canada,NYC,PAR,13h 35m ,2 stops ,"2,078 SAR ",22-04-2022
WestJet,NYC,PAR,20h 40m ,2 stops ,"2,148 SAR ",22-04-2022
WestJet,NYC,PAR,18h 20m ,2 stops ,"2,169 SAR ",22-04-2022
WestJet,NYC,PAR,20h 40m ,2 stops ,"2,169 SAR ",22-04-2022
WestJet,NYC,PAR,20h 40m ,2 stops ,"2,169 SAR ",22-04-2022
SWISS,NYC,PAR,13h 45m ,2 stops ,"2,185 SAR ",22-04-2022
SWISS,NYC,PAR,14h 00m ,2 stops ,"2,192 SAR ",22-04-2022
SWISS,NYC,PAR,18h 50m ,2 stops ,"2,192 SAR ",22-04-2022
Austrian Airlines,NYC,PAR,15h 00m ,2 stops ,"2,238 SAR ",22-04-2022
Austrian Airlines,NYC,PAR,19h 20m ,2 stops ,"2,238 SAR ",22-04-2022
Austrian Airlines,NYC,PAR,14h 05m ,2 stops ,"2,256 SAR ",22-04-2022
Austrian Airlines,NYC,PAR,18h 25m ,2 stops ,"2,256 SAR ",22-04-2022
SWISS,NYC,PAR,18h 00m ,2 stops ,"2,335 SAR ",22-04-2022
"JetBlue, TAP AIR PORTUGAL",NYC,PAR,20h 07m ,2 stops ,"2,540 SAR ",22-04-2022
United Airlines,NYC,PAR,16h 25m ,2 stops ,"2,759 SAR ",22-04-2022
United Airlines,NYC,PAR,17h 21m ,2 stops ,"2,759 SAR ",22-04-2022
United Airlines,NYC,PAR,17h 35m ,2 stops ,"2,759 SAR ",22-04-2022
United Airlines,NYC,PAR,17h 04m ,2 stops ,"2,992 SAR ",22-04-2022
United Airlines,NYC,PAR,17h 18m ,2 stops ,"2,992 SAR ",22-04-2022
United Airlines,NYC,PAR,15h 27m ,2 stops ,"2,996 SAR ",22-04-2022
"Turkish Airlines, easyJet",NYC,PAR,16h 20m ,2 stops ,"3,031 SAR ",22-04-2022
United Airlines,NYC,PAR,15h 43m ,2 stops ,"3,066 SAR ",22-04-2022
Austrian Airlines,NYC,PAR,14h 25m ,2 stops ,"3,102 SAR ",22-04-2022
Austrian Airlines,NYC,PAR,18h 45m ,2 stops ,"3,102 SAR ",22-04-2022
Air Europa,NYC,PAR,17h 45m ,1 stop ,"3,236 SAR ",22-04-2022
Turkish Airlines,NYC,PAR,21h 00m ,1 stop ,"3,351 SAR ",22-04-2022
"JetBlue, Finnair",NYC,PAR,16h 05m ,1 stop ,"3,416 SAR ",22-04-2022
LOT,NYC,PAR,14h 55m ,1 stop ,"3,774 SAR ",22-04-2022
"JetBlue, Icelandair",NYC,PAR,13h 05m ,2 stops ,"3,980 SAR ",22-04-2022
LOT,NYC,PAR,17h 10m ,1 stop ,"4,004 SAR ",22-04-2022
LOT,NYC,PAR,18h 45m ,1 stop ,"4,004 SAR ",22-04-2022
LOT,NYC,PAR,19h 25m ,1 stop ,"4,004 SAR ",22-04-2022
LOT,NYC,PAR,21h 00m ,1 stop ,"4,004 SAR ",22-04-2022
Icelandair,NYC,PAR,14h 00m ,2 stops ,"4,957 SAR ",22-04-2022
Icelandair,NYC,PAR,19h 50m ,2 stops ,"4,957 SAR ",22-04-2022
Air Europa,NYC,PAR,15h 50m ,1 stop ,"5,008 SAR ",22-04-2022
Air Europa,NYC,PAR,13h 10m ,1 stop ,"5,351 SAR ",22-04-2022
Air Europa,NYC,PAR,18h 25m ,1 stop ,"5,351 SAR ",22-04-2022
Aeromexico,NYC,PAR,19h 25m ,1 stop ,"5,427 SAR ",22-04-2022
Air Europa,NYC,PAR,18h 15m ,1 stop ,"6,252 SAR ",22-04-2022
TAP AIR PORTUGAL,NYC,PAR,16h 50m ,2 stops ,"6,407 SAR ",22-04-2022
Air Europa,NYC,PAR,20h 50m ,1 stop ,"6,639 SAR ",22-04-2022
La Compagnie,NYC,PAR,7h 20m ,nonstop ,"8,600 SAR ",22-04-2022
SAS,NYC,PAR,13h 10m ,2 stops ,"9,415 SAR ",22-04-2022
Aeromexico,NYC,PAR,20h 40m ,2 stops ,"11,844 SAR ",22-04-2022
Aeromexico,NYC,PAR,20h 55m ,2 stops ,"11,844 SAR ",22-04-2022
"United Airlines, British Airways",NYC,PAR,10h 20m ,1 stop ,"12,219 SAR ",22-04-2022
"United Airlines, British Airways",NYC,PAR,11h 20m ,1 stop ,"12,219 SAR ",22-04-2022
Delta,NYC,PAR,10h 45m ,1 stop ,"12,563 SAR ",22-04-2022
Air Canada,NYC,PAR,12h 45m ,2 stops ,"14,376 SAR ",22-04-2022
Air Canada,NYC,PAR,12h 45m ,2 stops ,"14,376 SAR ",22-04-2022
"United Airlines, Air France",NYC,PAR,10h 10m ,1 stop ,"15,403 SAR ",22-04-2022
"United Airlines, Air France",NYC,PAR,10h 25m ,1 stop ,"15,403 SAR ",22-04-2022
"United Airlines, Air France",NYC,PAR,11h 10m ,1 stop ,"15,403 SAR ",22-04-2022
"United Airlines, Air France",NYC,PAR,10h 45m ,1 stop ,"16,028 SAR ",22-04-2022
"United Airlines, Air France",NYC,PAR,11h 50m ,1 stop ,"16,028 SAR ",22-04-2022
"United Airlines, Air France",NYC,PAR,10h 30m ,1 stop ,"17,283 SAR ",22-04-2022
"United Airlines, Air France",NYC,PAR,10h 20m ,1 stop ,"17,397 SAR ",22-04-2022
Egypt Air,NYC,PAR,21h 10m ,1 stop ,"2,608 SAR ",22-04-2022
French Bee,NYC,PAR,7h 25m ,nonstop ,"1,008 SAR ",23-04-2022
Lufthansa,NYC,PAR,7h 05m ,nonstop ,"1,776 SAR ",23-04-2022
American Airlines,NYC,PAR,7h 10m ,nonstop ,"1,776 SAR ",23-04-2022
Delta,NYC,PAR,7h 30m ,nonstop ,"1,776 SAR ",23-04-2022
JetBlue,NYC,PAR,7h 10m ,nonstop ,"2,057 SAR ",23-04-2022
SAS,NYC,PAR,10h 40m ,1 stop ,"1,315 SAR ",23-04-2022
American Airlines,NYC,PAR,9h 20m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,9h 25m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,9h 30m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,9h 40m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,9h 45m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,10h 20m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,10h 35m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,11h 00m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,11h 05m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,11h 05m ,1 stop ,"1,857 SAR ",23-04-2022
KLM,NYC,PAR,9h 55m ,1 stop ,"1,873 SAR ",23-04-2022
Lufthansa,NYC,PAR,9h 40m ,1 stop ,"1,914 SAR ",23-04-2022
"United Airlines, Lufthansa",NYC,PAR,10h 30m ,1 stop ,"1,921 SAR ",23-04-2022
Air France,NYC,PAR,10h 16m ,1 stop ,"2,494 SAR ",23-04-2022
Aer Lingus,NYC,PAR,9h 35m ,1 stop ,"2,826 SAR ",23-04-2022
Aer Lingus,NYC,PAR,10h 10m ,1 stop ,"2,847 SAR ",23-04-2022
Austrian Airlines,NYC,PAR,14h 05m ,2 stops ,"2,417 SAR ",23-04-2022
KLM,NYC,PAR,10h 25m ,1 stop ,"3,950 SAR ",23-04-2022
American Airlines,NYC,PAR,11h 05m ,1 stop ,"1,857 SAR ",23-04-2022
KLM,NYC,PAR,9h 55m ,1 stop ,"1,873 SAR ",23-04-2022
Lufthansa,NYC,PAR,9h 40m ,1 stop ,"1,914 SAR ",23-04-2022
"United Airlines, Lufthansa",NYC,PAR,10h 30m ,1 stop ,"1,921 SAR ",23-04-2022
Air France,NYC,PAR,10h 16m ,1 stop ,"2,494 SAR ",23-04-2022
Aer Lingus,NYC,PAR,9h 35m ,1 stop ,"2,826 SAR ",23-04-2022
Aer Lingus,NYC,PAR,10h 10m ,1 stop ,"2,847 SAR ",23-04-2022
Austrian Airlines,NYC,PAR,14h 05m ,2 stops ,"2,417 SAR ",23-04-2022
KLM,NYC,PAR,10h 25m ,1 stop ,"3,950 SAR ",23-04-2022
SAS,NYC,PAR,12h 25m ,1 stop ,"1,270 SAR ",23-04-2022
SAS,NYC,PAR,10h 40m ,1 stop ,"1,315 SAR ",23-04-2022
TAP AIR PORTUGAL,NYC,PAR,10h 50m ,1 stop ,"1,512 SAR ",23-04-2022
TAP AIR PORTUGAL,NYC,PAR,11h 30m ,1 stop ,"1,512 SAR ",23-04-2022
TAP AIR PORTUGAL,NYC,PAR,11h 50m ,1 stop ,"1,512 SAR ",23-04-2022
TAP AIR PORTUGAL,NYC,PAR,14h 00m ,1 stop ,"1,512 SAR ",23-04-2022
TAP AIR PORTUGAL,NYC,PAR,14h 10m ,1 stop ,"1,512 SAR ",23-04-2022
Air Canada,NYC,PAR,9h 55m ,1 stop ,"1,776 SAR ",23-04-2022
Air Canada,NYC,PAR,10h 05m ,1 stop ,"1,776 SAR ",23-04-2022
Air Canada,NYC,PAR,11h 50m ,1 stop ,"1,776 SAR ",23-04-2022
Air Canada,NYC,PAR,12h 00m ,1 stop ,"1,776 SAR ",23-04-2022
United Airlines,NYC,PAR,11h 55m ,1 stop ,"1,782 SAR ",23-04-2022
American Airlines,NYC,PAR,12h 04m ,1 stop ,"1,782 SAR ",23-04-2022
Delta,NYC,PAR,10h 35m ,1 stop ,"1,793 SAR ",23-04-2022
Delta,NYC,PAR,11h 05m ,1 stop ,"1,793 SAR ",23-04-2022
Delta,NYC,PAR,11h 15m ,1 stop ,"1,793 SAR ",23-04-2022
Delta,NYC,PAR,11h 16m ,1 stop ,"1,793 SAR ",23-04-2022
Delta,NYC,PAR,11h 59m ,1 stop ,"1,793 SAR ",23-04-2022
British Airways,NYC,PAR,11h 35m ,1 stop ,"1,799 SAR ",23-04-2022
British Airways,NYC,PAR,12h 04m ,1 stop ,"1,799 SAR ",23-04-2022
SWISS,NYC,PAR,9h 55m ,1 stop ,"1,823 SAR ",23-04-2022
SWISS,NYC,PAR,10h 45m ,1 stop ,"1,823 SAR ",23-04-2022
American Airlines,NYC,PAR,11h 30m ,1 stop ,"1,828 SAR ",23-04-2022
Iberia,NYC,PAR,11h 30m ,1 stop ,"1,835 SAR ",23-04-2022
"British Airways, Air France",NYC,PAR,10h 40m ,1 stop ,"1,842 SAR ",23-04-2022
Lufthansa,NYC,PAR,10h 55m ,1 stop ,"1,845 SAR ",23-04-2022
Icelandair,NYC,PAR,10h 35m ,1 stop ,"1,856 SAR ",23-04-2022
American Airlines,NYC,PAR,9h 20m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,9h 25m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,9h 30m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,9h 40m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,9h 45m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,10h 20m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,10h 35m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,11h 00m ,1 stop ,"1,857 SAR ",23-04-2022
American Airlines,NYC,PAR,11h 05m ,1 stop ,"1,857 SAR ",23-04-2022
Air France,NYC,PAR,9h 40m ,1 stop ,"1,858 SAR ",23-04-2022
Air France,NYC,PAR,11h 20m ,1 stop ,"1,858 SAR ",23-04-2022
British Airways,NYC,PAR,9h 40m ,1 stop ,"1,863 SAR ",23-04-2022
British Airways,NYC,PAR,9h 45m ,1 stop ,"1,863 SAR ",23-04-2022
Air France,NYC,PAR,10h 10m ,1 stop ,"1,863 SAR ",23-04-2022
British Airways,NYC,PAR,10h 35m ,1 stop ,"1,863 SAR ",23-04-2022
