Airline,Source,Destination,Duration,Total stops,Price,Date
"Egypt Air, Gulf Air",NYC,RUH,18h 10m ,2 stops ,"2,959 SAR ",27-02-2022
"Finnair, Turkish Airlines",NYC,RUH,20h 00m ,2 stops ,"3,028 SAR ",27-02-2022
"Air France, Royal Jordanian",NYC,RUH,18h 20m ,2 stops ,"3,248 SAR ",27-02-2022
"Egypt Air, Royal Jordanian",NYC,RUH,16h 50m ,2 stops ,"3,366 SAR ",27-02-2022
Air Canada,NYC,RUH,20h 00m ,2 stops ,"3,397 SAR ",27-02-2022
Air Canada,NYC,RUH,17h 05m ,2 stops ,"3,418 SAR ",27-02-2022
Air Canada,NYC,RUH,17h 15m ,2 stops ,"3,418 SAR ",27-02-2022
Air Canada,NYC,RUH,18h 05m ,2 stops ,"3,418 SAR ",27-02-2022
Air Canada,NYC,RUH,19h 05m ,2 stops ,"3,418 SAR ",27-02-2022
SWISS,NYC,RUH,17h 30m ,2 stops ,"3,462 SAR ",27-02-2022
SWISS,NYC,RUH,17h 00m ,2 stops ,"3,482 SAR ",27-02-2022
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,495 SAR ",27-02-2022
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,495 SAR ",27-02-2022
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,495 SAR ",27-02-2022
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,495 SAR ",27-02-2022
Lufthansa,NYC,RUH,18h 00m ,2 stops ,"3,510 SAR ",27-02-2022
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,515 SAR ",27-02-2022
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,515 SAR ",27-02-2022
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,515 SAR ",27-02-2022
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,515 SAR ",27-02-2022
Lufthansa,NYC,RUH,17h 30m ,2 stops ,"3,516 SAR ",27-02-2022
SWISS,NYC,RUH,18h 05m ,2 stops ,"3,518 SAR ",27-02-2022
Lufthansa,NYC,RUH,17h 10m ,2 stops ,"3,527 SAR ",27-02-2022
Lufthansa,NYC,RUH,16h 55m ,2 stops ,"3,535 SAR ",27-02-2022
Lufthansa,NYC,RUH,17h 30m ,2 stops ,"3,606 SAR ",27-02-2022
Emirates,NYC,RUH,18h 30m ,2 stops ,"3,752 SAR ",27-02-2022
Emirates,NYC,RUH,19h 25m ,2 stops ,"3,752 SAR ",27-02-2022
KLM,NYC,RUH,19h 20m ,2 stops ,"3,809 SAR ",27-02-2022
KLM,NYC,RUH,19h 50m ,2 stops ,"3,812 SAR ",27-02-2022
Air France,NYC,RUH,17h 50m ,2 stops ,"3,828 SAR ",27-02-2022
Air France,NYC,RUH,18h 50m ,2 stops ,"3,828 SAR ",27-02-2022
Air France,NYC,RUH,18h 50m ,2 stops ,"3,828 SAR ",27-02-2022
KLM,NYC,RUH,19h 50m ,2 stops ,"3,828 SAR ",27-02-2022
Air France,NYC,RUH,19h 50m ,2 stops ,"3,828 SAR ",27-02-2022
Air France,NYC,RUH,19h 50m ,2 stops ,"3,828 SAR ",27-02-2022
KLM,NYC,RUH,19h 20m ,2 stops ,"3,840 SAR ",27-02-2022
KLM,NYC,RUH,19h 20m ,2 stops ,"3,840 SAR ",27-02-2022
KLM,NYC,RUH,17h 20m ,2 stops ,"3,882 SAR ",27-02-2022
"Virgin Atlantic, SAUDIA",NYC,RUH,16h 14m ,1 stop ,"7,479 SAR ",27-02-2022
